event_id,source_name,source_detail,date,datetime_utc,time_precision,time_is_estimated,time_estimation_method,attacker,attack_type,target_country,target_name,event_kind,outcome_raw,lat,lon,geo_precision,casualties_killed,casualties_injured,interceptions_claimed,notes,description,keep
TOI-0301-002,combined_sheet,ToI liveblog entry; IDF,2026-03-01,2026-03-01T23:17:00Z,minute,False,exact,Hezbollah,rockets,Israel,Haifa / Upper Galilee,mixed,,,,unknown,0.0,0,1,First Hezbollah rocket fire since Nov 2024 ceasefire; sirens in Haifa and Upper Galilee; 1 rocket intercepted; several fell in open areas,,True
TOI-0301-005,combined_sheet,ToI liveblog entry (Herzog visit),2026-03-01,2026-03-01T11:44:00Z,minute,False,exact,,political visit,Israel,Tel Aviv strike site,unknown,,,,unknown,,,,President Herzog visited Tel Aviv strike site from previous night,,True
TOI-0301-007,combined_sheet,ToI liveblog entries (multiple); MDA; IDF; JPost; Al Jazeera,2026-03-01,2026-03-01T12:00:00Z,estimated,True,approx_time,Iran,ballistic missile (500kg warhead),Israel,Beit Shemesh,strike,,,,unknown,9.0,50+,,DEADLIEST INCIDENT. Missile struck residential area destroying synagogue and bomb shelter. 9 killed: Yaakov Biton 16; Avigail Biton 15; Sarah Biton 13; Ronit Elimelech; Sara Elimelech; Bruria Cohen; Yosef Cohen; Oren Katz; Gavriel Baruch Ravach 16. 50+ injured incl. 4-year-old boy moderate,,True
TOI-0301-009,combined_sheet,ToI liveblog entries; MDA,2026-03-01,2026-03-01T14:00:00Z,estimated,True,midpoint_of_range,Iran,ballistic missile,Israel,highway outside Jerusalem,strike,,,,unknown,0.0,3,,Iranian missile struck highway outside Jerusalem; 3 wounded,,True
TOI-0301-010,combined_sheet,ToI liveblog Mar 1,2026-03-01,2026-03-01T16:00:00Z,estimated,True,midpoint_of_range,Iran,ballistic missile (fragment),Israel,Tel Aviv area,strike,,,,unknown,0.0,1,,45-year-old man lightly injured by missile fragment impact in Tel Aviv area,,True
TOI-0301-012,combined_sheet,ToI liveblog Mar 1; IDF,2026-03-01,2026-03-01T18:00:00Z,estimated,True,midpoint_of_range,Iran,UAV/drone,Israel,Upper Galilee,intercept,,,,unknown,0.0,0,,Drone infiltration sirens in Upper Galilee; origin unclear; IDF shot down 50+ drones from Iran since conflict start,,True
TOI-0301-013,combined_sheet,ToI liveblog entry (IDF: over 2000 bombs),2026-03-01,2026-03-01T17:03:00Z,minute,False,exact,Israel,IDF operational update,Iran,Iran (multiple targets),unknown,,,,unknown,,,,IAF dropped 2000+ bombs in hundreds of strikes; 700+ sorties flown; aerial superiority within 24 hours; 50+ Iranian drones shot down,,True
TOI-0302-002,combined_sheet,ToI liveblog Mar 2; IDF,2026-03-02,2026-03-02T02:43:00Z,minute,False,exact,Hezbollah,UAV/drone,Israel,Western Galilee,intercept,,,,unknown,0.0,0,2,Israeli Air Force intercepted 2 UAVs from Lebanon over Western Galilee,,True
TOI-0302-003,combined_sheet,ToI liveblog entry (Emanuel Fabian); IDF,2026-03-02,2026-03-02T05:06:00Z,minute,False,exact,Iran,ballistic missile,Israel,southern and central Israel,unknown,,,,unknown,0.0,0,,After 8-hour lull; IDF detected new ballistic missile launch; sirens expected; no hits reported,,True
TOI-0302-004,combined_sheet,JPost; ToI liveblog Mar 2,2026-03-02,2026-03-02T09:00:00Z,estimated,True,midpoint_of_range,Iran,ballistic missile,Israel,all Israel,unknown,,,,unknown,0.0,0,,Sirens sounded all across Israel; no hits reported per MDA,,True
TOI-0302-005,combined_sheet,ToI liveblog entry (Emanuel Fabian),2026-03-02,2026-03-02T10:04:00Z,minute,False,exact,Iran,ballistic missile,Israel,central Israel,intercept,,,,unknown,,,,New Iranian ballistic missile launch detected; sirens expected in central Israel,,True
TOI-0302-006,combined_sheet,ToI liveblog entry (fake news Netanyahu),2026-03-02,2026-03-02T10:39:00Z,minute,False,exact,Iran (IRGC claim),ballistic missile,Israel,Jerusalem (PM office) / Tel Aviv (Kirya),unknown,,,,unknown,,,,IRGC claimed targeting PM Netanyahu office in Jerusalem and IAF HQ; Netanyahu office dismissed as fake news,,True
TOI-0302-007,combined_sheet,ToI liveblog entry (Beersheba strike); JPost article-888456,2026-03-02,2026-03-02T10:59:00Z,minute,False,exact,Iran,ballistic missile,Israel,Beersheba,strike,,,,unknown,0.0,19,,Direct hit in Beersheba residential area; several homes destroyed; 19 wounded (1 moderate: 35-year-old man; 18 light). All to Soroka Medical Center,,True
TOI-0302-010,combined_sheet,ToI liveblog entry,2026-03-02,2026-03-02T23:26:00Z,minute,False,exact,Israel,aerial bombs,Lebanon,Haret Hreik (Al-Manar TV HQ),strike,,,,unknown,,,,IDF struck Hezbollah Al-Manar TV HQ in Beirut; briefly off air then resumed,,True
TOI-0303-002,combined_sheet,JPost; Israel Hayom,2026-03-03,2026-03-03T05:00:00Z,estimated,True,midpoint_of_range,Iran,UAV/drone,Israel,Jerusalem,intercept,,,,unknown,0.0,0,,Drone infiltration sirens over Jerusalem; early morning,,True
TOI-0303-004,combined_sheet,Israel Hayom; MDA,2026-03-03,2026-03-03T08:50:00Z,minute,False,exact,Hezbollah,rockets,Israel,Galilee Panhandle,strike,,,,unknown,0.0,1,,Missile from Lebanon hit a house in Galilee Panhandle; 64-year-old man lightly injured; 3 treated for anxiety,,True
TOI-0303-005,combined_sheet,Israel Hayom,2026-03-03,2026-03-03T09:25:00Z,minute,False,exact,Iran,ballistic missile (shrapnel),Israel,Petah Tikva,unknown,,,,unknown,0.0,0,,Shrapnel fell in Petah Tikva following Iranian launches; no casualties,,True
TOI-0303-008,combined_sheet,JPost; MDA,2026-03-03,2026-03-03T11:00:00Z,estimated,True,approx_time,Iran,ballistic missile,Israel,central Israel (building),strike,,,,unknown,0.0,2,,Direct hit on building in central Israel; two people injured en route to shelters,,True
TOI-0303-010,combined_sheet,Israel Hayom; ToI; MDA; IDF; JPost article-888592,2026-03-03,2026-03-03T13:50:00Z,minute,False,exact,Iran,ballistic missile (cluster warhead),Israel,greater Tel Aviv area,strike,,,,unknown,0.0,12,,Most significant Day 4 strike. Cluster warhead broke apart mid-air; ~20 bomblets each 2.5 kg explosive across 8 km radius. 12 wounded: woman 40s moderate (blast); 4 good condition (glass/blast); 7 additional treated,,True
TOI-0303-012,combined_sheet,Israel Hayom,2026-03-03,2026-03-03T15:28:00Z,minute,False,exact,Hezbollah,UAV/drone,Israel,Krayot area (near Haifa),intercept,,,,unknown,0.0,0,,Drone reaching Krayot area; continued sirens,,True
TOI-0303-014,combined_sheet,ToI liveblog entry (sirens expected another launch),2026-03-03,2026-03-03T20:00:00Z,estimated,True,midpoint_of_range,Iran,ballistic missile,Israel,central Israel,intercept,,,,unknown,,,,After ~7-hour lull; new ballistic missile launch from Iran; sirens expected in central Israel,,True
TOI-0304-002,combined_sheet,ToI liveblog entry (Beersheba sirens); Emanuel Fabian,2026-03-04,2026-03-04T02:26:00Z,minute,False,exact,Iran,ballistic missile,Israel,Beersheba and surrounding area,intercept,,,,unknown,0.0,0,,Sirens in Beersheba and surrounding area; IDF working to intercept; no injuries,,True
TOI-0304-003,combined_sheet,ToI liveblog entry (Safed rockets); Emanuel Fabian; IDF,2026-03-04,2026-03-04T02:49:00Z,minute,False,exact,Hezbollah,rockets,Israel,Safed / Upper Galilee,mixed,,,,unknown,0.0,0,most intercepted,Hezbollah rockets triggered sirens in Safed and Upper Galilee; most intercepted; one rocket impacted in area; no injuries,,True
TOI-0304-006,combined_sheet,ToI liveblog Mar 4; IDF,2026-03-04,2026-03-04T06:00:00Z,estimated,True,midpoint_of_range,Hezbollah,UAV/drone,Israel,Galilee Panhandle / at sea,intercept,,,,unknown,0.0,0,1,Suspected drone infiltration sirens in Galilee Panhandle; IDF Navy shot down Hezbollah drone at sea,,True
TOI-0304-007,combined_sheet,ToI liveblog entry (amid rocket fire from Lebanon sirens central Israel Iran); Emanuel Fabian,2026-03-04,2026-03-04T12:05:00Z,minute,False,exact,Iran + Hezbollah,ballistic missile + rockets,Israel,Jerusalem / Tel Aviv / central Israel,mixed,,,,unknown,,,,ESCALATION: First confirmed concurrent Iranian missile and Hezbollah rocket barrage at central Israel; sirens across Jerusalem Tel Aviv and central Israel,,True
TOI-0304-008,combined_sheet,ToI liveblog entry (two injured concurrent); MDA; Emanuel Fabian,2026-03-04,2026-03-04T13:24:00Z,minute,False,exact,Iran + Hezbollah,ballistic missile fragments + rocket fragments,Israel,central Israel,unknown,,,,unknown,0.0,2,,2 civilians injured (good condition): man 30s hurt by shrapnel; another wounded by blast from the 14:05 concurrent barrage,,True
TOI-0304-009,combined_sheet,ToI liveblog Mar 4,2026-03-04,2026-03-04T15:00:00Z,estimated,True,midpoint_of_range,Iran,ballistic missile (fragment),Israel,Jerusalem area,unknown,,,,unknown,0.0,0,,Missile fragments landed in Jerusalem area; no injuries,,True
CTP-001,combined_sheet,CTP Evening 28Feb - at least 20 barrages on Feb 28; 2-3 missiles per attack; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,Ghadr MRBM and other ballistic missiles,Israel,,unknown,,,,unknown,,,,Ghadr missiles confirmed used per CTP citing IDF. Lower rate/scale than 12-day war first two barrages (<100 missiles each),,True
CTP-002,combined_sheet,CTP Evening 28Feb - multiple Iranian drone strikes on civilian infrastructure in Gulf wounded civilians,2026-02-28,,unknown,True,,Iran/IRGC,Shahed-type UAVs,multiple GCC states,civilian infrastructure in Gulf,unknown,,,,unknown,0.0,multiple,,Iran primarily using ballistic missiles vs Israel but drones vs Gulf countries,,True
CTP-005,combined_sheet,CTP Evening 28Feb - IRI claimed 16 operations with dozens of drones on Feb 28; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Islamic Resistance in Iraq,UAVs,Iraq/regional,enemy bases,intercept,,,,unknown,,,,Iraqi Joint Operations Command intercepted 9 drones launched at Iraqi military sites in Dhi Qar and Basra provinces,,True
CTP-006,combined_sheet,CTP Evening 28Feb,2026-02-28,,unknown,True,,Iraq-based actors (unspecified),drones,Iraq,Iraqi military sites,intercept,,,,unknown,0.0,0,9 intercepted,No group claimed; likely militia-launched,,True
CTP-010,combined_sheet,CTP Morning 2Mar - US sources said Shahed drones 'so far the most dangerous threat'; getting through some defenses,2026-03-01,,unknown,True,,Iran/IRGC,Shahed-136 UAVs,UAE,civilian infrastructure,unknown,,,,unknown,,,,Iran relying on drone stockpile for Gulf attacks; shorter flight time than to Israel,,True
CTP-011,combined_sheet,CTP Morning 2Mar,2026-03-01,,unknown,True,,Iran/IRGC,drones,UAE,Jebel Ali power station complex,strike,,25.01,55.06,point,,,,Jebel Ali is UAE's largest power production and desalination plant,,True
CTP-012,combined_sheet,CTP Evening Mar3; POSSIBLE_DUPLICATE,2026-03-01,,unknown,True,,Iran/IRGC,ballistic missiles,Kuwait,Camp Arifjan,strike,,29.08,48.1,point,6.0,0,,Iran struck Camp Arifjan killing 6 US servicemembers,,True
CTP-013,combined_sheet,CTP Morning 2Mar; POSSIBLE_DUPLICATE,2026-03-01,,unknown,True,,Hezbollah,rockets and drones,Israel,IDF Mishmar al Karmel missile defense site,intercept,,,,unknown,0.0,0,1 intercepted,First Hezbollah rocket attack into Israel since Nov 2024 ceasefire. Targeted specific Israeli missile defense site,,True
CTP-015,combined_sheet,CTP Morning 2Mar; POSSIBLE_DUPLICATE,2026-03-02,,unknown,True,,Iran/IRGC,drones,Saudi Arabia,Ras Tanura oil refinery (Aramco),mixed,,26.64,50.15,point,0.0,0,intercepted,Saudi Arabia's largest oil refinery; Aramco facility,,True
CTP-016,combined_sheet,CTP Morning 2Mar,2026-03-02,,unknown,True,,Iran/IRGC,drones and missiles,Qatar,Ras Laffan Industrial City,unknown,,,,unknown,,,,Major hub for liquefied natural gas,,True
CTP-017,combined_sheet,CTP Morning 2Mar,2026-03-02,,unknown,True,,Iran/IRGC,drones,Bahrain,Aluminum Bahrain Company (ALBA),strike,,,,unknown,,,,Strategically important: produces aluminum for military aircraft/vehicles/ships,,True
CTP-018,combined_sheet,CTP Morning 2Mar,2026-03-02,,unknown,True,,Iran/IRGC,drone,Qatar,Mesaieed industrial zone,strike,,,,unknown,,,,Mesaieed houses Qatari petrochemical and manufacturing facilities,,True
CTP-019,combined_sheet,CTP Evening Mar2 - UAE MoD: 174 BMs and 689 drones at UAE since start; 3 killed 68 injured total; POSSIBLE_DUPLICATE,2026-03-02,,unknown,True,,Iran/IRGC,drones,UAE,civilian targets,unknown,,,,unknown,3.0,68,,UAE MoD figures. CTP-ISW noted UAE and Kuwait and Qatar bore brunt of Iranian strikes,,True
CTP-020,combined_sheet,CTP Evening Mar3 - two US officials told NYT drone struck US Embassy Kuwait on Mar 2; AFP: several strikes damaged it,2026-03-02,,unknown,True,,Iran/IRGC,drones,Kuwait,US Embassy Kuwait,strike,,29.37,47.99,point,,,,Embassy closed until further notice,,True
CTP-021,combined_sheet,CTP Evening Mar3 - two drones struck US Embassy Riyadh on Mar 2; one reportedly struck CIA station; POSSIBLE_DUPLICATE,2026-03-02,,unknown,True,,Iran/IRGC,drones,Saudi Arabia,US Embassy Riyadh,strike,,24.69,46.69,point,,,,State Dept closed embassy on Mar 3,,True
CTP-023,combined_sheet,CTP Evening Mar2 - first attack on Cyprus; POSSIBLE_DUPLICATE,2026-03-02,,unknown,True,,Iran/IRGC,UAV,Cyprus,RAF Akrotiri,unknown,,,,unknown,,,,Attack on EU/NATO member state's territory,,True
CTP-026,combined_sheet,CTP Evening Mar3,2026-03-03,,unknown,True,,Iran/IRGC,drone,UAE,US Consulate Dubai,unknown,,25.24,55.33,point,0.0,0,,Fire extinguished by Emirati emergency services,,True
CTP-027,combined_sheet,CTP Evening Mar3,2026-03-03,,unknown,True,,Iran/IRGC,UAV,Saudi Arabia,US Embassy Riyadh,unknown,,24.69,46.69,point,,,,Embassy closed Mar 3,,True
CTP-028,combined_sheet,CTP Evening Mar3 - IAF announced successful interception of over 100 Iranian drones since start,,,unknown,True,,Iran/IRGC,drones,Israel,,intercept,,,,unknown,0.0,0,100+ intercepted,Aggregate IAF drone interception figure,,True
CTP-030,combined_sheet,CTP Evening Mar3 - combined force struck KH Jurf al-Sakhr stronghold on Mar 3,2026-03-03,,unknown,True,,US-Israel combined force,multiple,,Jurf al-Sakhr,unknown,,,,unknown,,,,Repeated strikes on this location since Feb 28,,True
CTP-031,combined_sheet,CTP Evening Mar3 - two waves of strikes on PMF 30th Brigade HQ in Ninewa Plains,2026-03-03,,unknown,True,,US-Israel combined force,multiple,Iraq,PMF 30th Brigade HQ,unknown,,,,unknown,,,,30th Brigade is Shabak fighters aligned with Badr Organization,,True
CTP-032,combined_sheet,CTP Evening Mar3 - first strike on PMF 30th Brigade on Mar 1,2026-03-01,,unknown,True,,US-Israel combined force,multiple,Iraq,PMF 30th Brigade HQ,strike,,,,unknown,,,,,,True
CTP-040,combined_sheet,CTP Evening Mar1; POSSIBLE_DUPLICATE,2026-03-01,,unknown,True,,Iran/IRGC,missiles/drones,Oman,oil tanker Skylight (Palau-flagged),unknown,,,,unknown,0.0,4,,5nm off Oman coast,,True
CTP-041,combined_sheet,CTP Evening Mar1; POSSIBLE_DUPLICATE,2026-03-01,,unknown,True,,Iran/IRGC,UAVs,Oman,Duqm Port,unknown,,19.67,57.7,point,0.0,1,,,,True
CTP-042,combined_sheet,CTP Evening 28Feb; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,missiles and UAVs,Jordan,Muwaffaq al-Salti Air Base,mixed,,,,unknown,0.0,0,all intercepted,Multiple attacks on this base,,True
CTP-043,combined_sheet,CTP Evening 28Feb; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,ballistic missile,Jordan,Al-Hashemi Street,unknown,,,,unknown,,,,,,True
CTP-044,combined_sheet,CTP Evening 28Feb; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,missiles and UAVs,Qatar,Al Udeid Air Base; radar installation; airport,unknown,,25.12,51.32,point,,,,Qatar reported 44 missiles and 8 UAVs,,True
CTP-045,combined_sheet,CTP Evening 28Feb; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,missiles and UAVs,Bahrain,US Fifth Fleet base; Crowne Plaza; residential,unknown,,,,unknown,,,,,,True
CTP-046,combined_sheet,CTP Evening 28Feb; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,missiles and UAVs,UAE,Al Dhafra AB; Jumeirah; Burj Al Arab,strike,,24.25,54.55,point,1.0,multiple,,,,True
CTP-047,combined_sheet,CTP Evening 28Feb; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,ballistic missiles,Saudi Arabia,King Fahd AB; King Salman HQ,unknown,,,,unknown,,,,,,True
CTP-048,combined_sheet,CTP Evening 28Feb; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,missiles and UAVs,Kuwait,Salem Base; Kuwait Intl Airport,unknown,,,,unknown,,,,,,True
CTP-049,combined_sheet,CTP Evening 28Feb; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,missiles and UAVs,Iraq,Al-Harir; Ain al-Asad bases,unknown,,,,unknown,,,,,,True
CTP-050,combined_sheet,CTP Evening Mar3; POSSIBLE_DUPLICATE,2026-03-03,,unknown,True,,Iran/IRGC,UAVs and missiles,Iraq,Al-Harir base; US targets in Erbil,unknown,,,,unknown,,,,,,True
CTP-051,combined_sheet,CTP Evening Mar3; POSSIBLE_DUPLICATE,2026-03-03,,unknown,True,,Iran/IRGC,missiles and UAVs,Iraq,Al-Bakr military airfield,unknown,,,,unknown,,,,,,True
CTP-052,combined_sheet,CTP Evening Mar3; POSSIBLE_DUPLICATE,2026-03-03,,unknown,True,,Iran/IRGC,UAV,Saudi Arabia,US Embassy Riyadh (second day),unknown,,24.69,46.69,point,,,,Second US embassy attacked after Kuwait,,True
CTP-053,combined_sheet,CTP Evening Mar3; POSSIBLE_DUPLICATE,2026-03-03,,unknown,True,,Iran/IRGC,UAVs,Oman,Duqm port fuel tanks; Salalah port,strike,,19.67,57.7,point,,,,Expansion to energy infrastructure and new port city Salalah,,True
CTP-054,combined_sheet,CTP Evening Mar3; POSSIBLE_DUPLICATE,2026-03-03,,unknown,True,,Iran/IRGC,missiles and UAVs,UAE,Minhad AB (Australian AF); oil tanks Fujairah,unknown,,,,unknown,,,,Australian Air Force base targeted; Fujairah oil storage damaged,,True
CTP-055,combined_sheet,CTP Evening Mar3; POSSIBLE_DUPLICATE,2026-03-03,,unknown,True,,Iran/IRGC,missiles and UAVs,Qatar,Al Udeid AB; Hamad Intl Airport (attempted),unknown,,25.12,51.32,point,,,,,,True
CTP-056,combined_sheet,CTP aggregate across all 6 reports,,,unknown,True,,Iran/IRGC,ballistic missiles,Israel; UAE; GCC,multiple,intercept,,,,unknown,11.0,1000+,100+ drones intercepted by IAF,Key CTP-ISW analytical finding: combined force campaign designed to destroy BM capabilities before depleting interceptor stockpiles. Strategy succeeding per observable metrics,,True
CTP-057,combined_sheet,CTP Evening Mar2-3; POSSIBLE_DUPLICATE,2026-03-03,,unknown,True,,Hezbollah,rockets and UAVs,Israel,multiple northern communities,strike,,,,unknown,,,,CTP noted IDF retaliatory strikes killed Hezbollah Intelligence chief Hussein Mekeld and Mohammad Raad,,True
ALMA-001,alma_sheet,Alma Daily 28Feb 1930 - 8 of 23 waves directed at northern region,2026-02-28,2026-02-28T13:00:00Z,estimated,True,local_descriptor_afternoon;default_tz_UTC+2,Iran/IRGC,ballistic missile salvo,Israel,,intercept,sirens; interceptions,,,region,0,0,,Alma wave count: 8 waves toward northern region as of 17:00 local,Alma wave count: 8 waves toward northern region as of 17:00 local,True
ALMA-002,alma_sheet,Alma Daily 28Feb 1930 - 9 of 23 waves directed at Tel Aviv area,2026-02-28,2026-02-28T15:00:00Z,estimated,True,by_time_upper_bound;default_tz_UTC+2,Iran/IRGC,ballistic missile salvo,Israel,,mixed,direct hit on building; interceptions,,,region,1,multiple,,Alma wave count: 9 waves toward Tel Aviv area as of 17:00. 1 civilian killed in direct hit on building. POSSIBLE_DUPLICATE,Alma wave count: 9 waves toward Tel Aviv area as of 17:00. 1 civilian killed in direct hit on building. POSSIBLE_DUPLICATE,True
ALMA-003,alma_sheet,Alma Daily 28Feb 1930 - 3 of 23 waves directed at Jerusalem area,2026-02-28,2026-02-28T15:00:00Z,estimated,True,by_time_upper_bound;default_tz_UTC+2,Iran/IRGC,ballistic missile salvo,Israel,,intercept,interceptions,,,region,0,0,,Alma wave count: 3 waves toward Jerusalem area as of 17:00,Alma wave count: 3 waves toward Jerusalem area as of 17:00,True
ALMA-004,alma_sheet,Alma Daily 28Feb 1930 - 3 of 23 waves directed at southern region,2026-02-28,2026-02-28T15:00:00Z,estimated,True,by_time_upper_bound;default_tz_UTC+2,Iran/IRGC,ballistic missile salvo,Israel,,intercept,interceptions,,,region,0,0,,Alma wave count: 3 waves toward southern region as of 17:00,Alma wave count: 3 waves toward southern region as of 17:00,True
ALMA-005,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,combined missile/UAV,Iraq,Al-Harir Base,strike,strike on base,,,region,,,,Al-Harir base in Iraqi Kurdistan attacked,Al-Harir base in Iraqi Kurdistan attacked,True
ALMA-006,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,combined missile/UAV,Iraq,Ain al-Asad Base,strike,strike on base,,,region,,,,,,True
ALMA-007,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1,2026-02-28,,unknown,True,,Iran/IRGC,combined missile/UAV,Iraq,,unknown,reported strikes,,,region,,,,Attacks reported in Jurf al-Sakhar area,Attacks reported in Jurf al-Sakhar area,True
ALMA-008,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,missile strike,Jordan,Muwaffaq al-Salti Air Base,mixed,intercepted per Jordan,,,region,0,0,all intercepted,Jordan announced successful interception of all attacks; multiple strikes,Jordan announced successful interception of all attacks; multiple strikes,True
ALMA-009,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1,2026-02-28,,unknown,True,,Iran/IRGC,missile strike,Jordan,Al-Hashemi Street,strike,missile impact,,,region,,,,Missile fell on civilian street in Irbid,Missile fell on civilian street in Irbid,True
ALMA-010,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,missile/UAV strike,Bahrain,US Fifth Fleet Base,strike,strike on base,,,region,,,,,,True
ALMA-011,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,UAV strike,Bahrain,,unknown,strikes on residential buildings,,,region,,,,Civilian targets including residential buildings,Civilian targets including residential buildings,True
ALMA-012,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1,2026-02-28,,unknown,True,,Iran/IRGC,UAV strike,Bahrain,Crowne Plaza Hotel,strike,strike on hotel,,,region,,,,Crowne Plaza hotel in Manama targeted,Crowne Plaza hotel in Manama targeted,True
ALMA-013,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,missile/UAV strike,Qatar,Al Udeid Air Base,strike,strike on base,,,region,,,,Qatar reported 44 missiles and 8 UAVs launched on Feb 28,Qatar reported 44 missiles and 8 UAVs launched on Feb 28,True
ALMA-014,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1,2026-02-28,,unknown,True,,Iran/IRGC,missile/UAV strike,Qatar,American radar system,strike,strike on radar,,,region,,,,American radar installation attacked,American radar installation attacked,True
ALMA-015,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1,2026-02-28,,unknown,True,,Iran/IRGC,missile/UAV strike,Qatar,Hamad International Airport,strike,strike on airport,,,region,,,,International airport targeted,International airport targeted,True
ALMA-016,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,missile strike,Kuwait,Salem Base,strike,strike on base,,,region,,,,,,True
ALMA-017,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1,2026-02-28,,unknown,True,,Iran/IRGC,missile strike,Kuwait,Kuwait International Airport,strike,strike on airport,,,region,,,,Kuwait International Airport attacked,Kuwait International Airport attacked,True
ALMA-018,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,missile strike,Saudi Arabia,King Fahd Air Base,strike,strike on base,,,region,,,,,,True
ALMA-019,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1,2026-02-28,,unknown,True,,Iran/IRGC,missile strike,Saudi Arabia,King Salman HQ,strike,strike on HQ,,,region,,,,King Salman headquarters attacked by missiles,King Salman headquarters attacked by missiles,True
ALMA-020,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1; POSSIBLE_DUPLICATE,2026-02-28,,unknown,True,,Iran/IRGC,missile/UAV strike,UAE,Al Dhafra Air Base,unknown,strike; 1 killed,,,region,1,0,,1 person of Asian origin killed,1 person of Asian origin killed,True
ALMA-021,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1,2026-02-28,,unknown,True,,Iran/IRGC,UAV strike,UAE,Jumeirah hotel area,unknown,UAV strikes on hotel area,,,region,,,,Civilian hotel area in Jumeirah targeted,Civilian hotel area in Jumeirah targeted,True
ALMA-022,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1,2026-02-28,,unknown,True,,Iran/IRGC,UAV strike,UAE,Burj Al Arab hotel,unknown,UAV attack on landmark,,,region,,,,Symbolic target - Burj Al Arab hotel,Symbolic target - Burj Al Arab hotel,True
ALMA-024,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1,2026-02-28,,unknown,True,,Iraqi Shiite militias/Iran proxies,UAV strikes,Iraq/regional,multiple US bases,unknown,16 operations claimed,,,region,,,,Pro-Iranian militias claimed 16 operations with dozens of UAVs on Feb 28,Pro-Iranian militias claimed 16 operations with dozens of UAVs on Feb 28,True
ALMA-025,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1,2026-03-01,,unknown,True,,Iran/IRGC,missile/UAV strike,UAE,,strike,strike on residential building,,,region,,,,Residential building in Dubai attacked Mar 1,Residential building in Dubai attacked Mar 1,True
ALMA-026,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1; POSSIBLE_DUPLICATE,2026-03-01,,unknown,True,,Iran/IRGC,missile/UAV strike,UAE,,strike,strike on mall,,,region,3,58,,Mall in Sharjah attacked; 3 killed and 58 mildly injured,Mall in Sharjah attacked; 3 killed and 58 mildly injured,True
ALMA-027,alma_sheet,Alma Multi-Front Offensive Feb28-Mar1,2026-03-01,,unknown,True,,Iran/IRGC,missile/UAV strike,UAE,,strike,strike on industrial area,,,region,,,,Industrial area attacked alongside other targets,Industrial area attacked alongside other targets,True
ALMA-028,alma_sheet,Alma Daily 1Mar 1900 / Multi-Front; POSSIBLE_DUPLICATE,2026-03-01,,unknown,True,,Iran/IRGC,UAV strike,Oman,Duqm Port,strike,UAV strike; 1 injured,,,region,0,1,,2 UAVs struck Duqm Port,2 UAVs struck Duqm Port,True
